date,likes,replies,retweets,source,tweet,sentiment
2019-08-16 00:57:37+00:00,49153,487,15998,Twitter for iPhone,so much fun. 12 est. 9 west ,"[{'label': 'positive', 'score': 0.9755105972290039}]"
2019-07-29 22:01:04+00:00,42494,378,5386,Twitter for iPhone,my brada 21savage called me at 4am and told me i should drop the london video so its comin out shortly,"[{'label': 'neutral', 'score': 0.5890257358551025}]"
2019-07-26 19:41:55+00:00,1795,80,275,Twitter for iPhone,get tickets now ,"[{'label': 'positive', 'score': 0.5369237065315247}]"
2019-07-24 19:06:16+00:00,15311,347,2789,Twitter for iPhone,slatt biz  x  ,"[{'label': 'positive', 'score': 0.8499302864074707}]"
2019-07-19 11:53:59+00:00,74567,587,11837,Twitter for iPhone,album name changed to         so much fun,"[{'label': 'positive', 'score': 0.881848156452179}]"
2019-07-11 14:30:44+00:00,141278,2733,31334,Twitter for iPhone,whos ready for this album,"[{'label': 'neutral', 'score': 0.6006584167480469}]"
2019-07-04 15:46:55+00:00,112259,972,36938,Twitter for iPhone,im running for president 2024 1gunnagunna will be the vice,"[{'label': 'positive', 'score': 0.7343371510505676}]"
2019-07-04 15:41:49+00:00,31132,1768,6943,Twitter for iPhone,happy 4th mr. president realdonaldtrump,"[{'label': 'positive', 'score': 0.9810003042221069}]"
2019-07-01 17:13:12+00:00,1642,46,236,Twitter for iPhone,its family business   aug 31st  ,"[{'label': 'neutral', 'score': 0.593924343585968}]"
2019-06-25 19:46:22+00:00,1861,53,256,Twitter for iPhone,august 31st   tickets  ,"[{'label': 'neutral', 'score': 0.6332563161849976}]"
2019-06-21 13:32:51+00:00,297,21,45,Twitter Web Client, home venice festival 2019  12  13  14 july  tickets  ,"[{'label': 'neutral', 'score': 0.852613627910614}]"
2019-06-20 21:11:27+00:00,1168,32,189,Twitter for iPhone,august 31st   fbmfofficial   ,"[{'label': 'neutral', 'score': 0.9003620147705078}]"
2019-06-11 00:39:59+00:00,1510,52,185,Twitter for iPhone, breakout festival  6.16 ,"[{'label': 'neutral', 'score': 0.8732910752296448}]"
2019-06-07 15:44:42+00:00,943,23,138,Twitter Web Client, ,"[{'label': 'neutral', 'score': 0.6807953715324402}]"
2019-06-05 19:19:38+00:00,264,20,36,Twitter Web Client,prime social group presents  breakaway music festival. ohio earlybird tickets are now on sale at  ,"[{'label': 'neutral', 'score': 0.7100967764854431}]"
2019-06-05 17:00:27+00:00,2836,251,673,Twitter Web Client,"family business festival 2019  august 31st, 2019 dallas, tx  tickets on sale friday  10am ct. like, share, & tag friends to win 2 tickets ","[{'label': 'positive', 'score': 0.5175942182540894}]"
2019-05-23 22:45:29+00:00,21549,376,6089,Twitter for iPhone,the london ,"[{'label': 'neutral', 'score': 0.8315007090568542}]"
2019-05-23 21:46:14+00:00,45605,378,11770,Twitter for iPhone,6pm est ,"[{'label': 'neutral', 'score': 0.8657211065292358}]"
2019-05-21 19:33:50+00:00,1737,93,267,Twitter for iPhone,meet me at the london ,"[{'label': 'neutral', 'score': 0.8224036693572998}]"
2019-05-01 23:53:35+00:00,3331,110,362,Twitter for iPhone,rolling loud pre roll  liv  ,"[{'label': 'neutral', 'score': 0.8099818825721741}]"
2019-04-27 08:17:43+00:00,72,12,25,Twitter SMS,aisaka bad as shit no cap,"[{'label': 'negative', 'score': 0.9153054356575012}]"
2019-04-22 20:01:51+00:00,2566,89,398,Twitter for iPhone,tycoon music festival  june 8th  ,"[{'label': 'neutral', 'score': 0.687637984752655}]"
2019-04-18 01:21:50+00:00,915,59,132,Twitter for iPhone,el paso    neondesert this memorial day weekend  tickets on sale now at  ,"[{'label': 'neutral', 'score': 0.7271637916564941}]"
2019-04-09 18:09:43+00:00,21046,180,2195,Twitter for iPhone,worked on this song a while for this kid,"[{'label': 'neutral', 'score': 0.755615770816803}]"
2019-04-09 07:02:12+00:00,8298,113,936,Twitter for iPhone,tydollar album is tripping ,"[{'label': 'positive', 'score': 0.8103857636451721}]"
2019-04-02 13:15:09+00:00,23554,110,6582,Twitter for iPhone,real men understand ,"[{'label': 'positive', 'score': 0.7368093729019165}]"
2019-04-02 13:14:10+00:00,69913,426,18909,Twitter for iPhone,"my bitch make me do everything she want, i love being bossed around by her nocap","[{'label': 'positive', 'score': 0.9463616013526917}]"
2019-03-25 19:00:02+00:00,2399,98,482,Instagram,album mood ,"[{'label': 'neutral', 'score': 0.6625674366950989}]"
2019-03-22 19:04:24+00:00,18753,215,5227,Twitter for iPhone,"just cause yo oust gets wet dont mean that its good, trash bags leak too.","[{'label': 'negative', 'score': 0.4376868009567261}]"
2019-03-19 21:39:09+00:00,10066,193,2448,Instagram,new single this week  ,"[{'label': 'neutral', 'score': 0.5127204060554504}]"
2019-03-18 12:48:04+00:00,37226,380,10788,Twitter for iPhone,u niggas keep slatt in ya mouth but still aint downed nun,"[{'label': 'negative', 'score': 0.6183504462242126}]"
2019-03-18 02:02:12+00:00,3273,67,411,Twitter for iPhone,potofgoldaz ,"[{'label': 'positive', 'score': 0.4952593743801117}]"
2019-03-10 05:52:23+00:00,1039,34,138,Instagram,drpgd periodd. ,"[{'label': 'neutral', 'score': 0.7410953640937805}]"
2019-03-01 01:25:28+00:00,1883,41,258,Instagram,midnight 2chainz real og type ,"[{'label': 'neutral', 'score': 0.697043776512146}]"
2019-02-28 00:54:29+00:00,693,37,88,Instagram,dgod. ,"[{'label': 'neutral', 'score': 0.7506918907165527}]"
2019-02-22 05:28:16+00:00,8041,69,1605,Twitter for iPhone,,"[{'label': 'neutral', 'score': 0.7711210250854492}]"
2019-02-14 02:49:30+00:00,2125,58,263,Instagram,mom and dad of relationships nocapbi really think she my mama too ,"[{'label': 'neutral', 'score': 0.6611644625663757}]"
2019-02-04 22:16:26+00:00,2479,51,429,Instagram,dont worry u covered my luv... ,"[{'label': 'positive', 'score': 0.8833905458450317}]"
2019-02-04 22:05:54+00:00,903,33,97,Instagram,dont worry u covered my luv... ,"[{'label': 'positive', 'score': 0.9311227798461914}]"
2019-02-02 03:13:58+00:00,1525,67,171,Twitter for iPhone,tonight  ,"[{'label': 'neutral', 'score': 0.8633456230163574}]"
2019-01-21 05:43:19+00:00,2246,81,212,Twitter for iPhone,on the way giltnightclub ,"[{'label': 'neutral', 'score': 0.7778913974761963}]"
2019-01-12 02:19:10+00:00,657,45,91,Instagram,slimestas hidoraahloudshitmaxx ,"[{'label': 'positive', 'score': 0.8814083337783813}]"
2019-01-11 06:14:43+00:00,809,41,96,Instagram,out now... my luv just droppedhidoraah loudshitmaxx ,"[{'label': 'positive', 'score': 0.7838066816329956}]"
2019-01-04 22:05:20+00:00,791,37,120,Instagram,knowing is paincrushedupicanseeitkg p 1future ,"[{'label': 'negative', 'score': 0.49532926082611084}]"
2019-01-04 06:55:23+00:00,1207,39,169,Instagram,knowing is paincrushedupicanseeit ,"[{'label': 'neutral', 'score': 0.5643478631973267}]"
2019-01-03 01:40:42+00:00,80,5,7,Instagram,"wheezy5th took this photo, best one i ever seen... i dont know the effects ","[{'label': 'positive', 'score': 0.9743126630783081}]"
2018-12-31 23:51:38+00:00,865,34,110,Instagram,my luv  ,"[{'label': 'positive', 'score': 0.9429854154586792}]"
2018-12-29 21:31:07+00:00,1087,39,128,Instagram,ysl.14. ,"[{'label': 'neutral', 'score': 0.8243452906608582}]"
2018-12-26 01:10:48+00:00,2048,78,262,Instagram,merry xmas from us to yall ,"[{'label': 'positive', 'score': 0.9611915349960327}]"
2018-12-19 23:35:39+00:00,1516,64,312,Instagram,prosperity give u friends.diversity show who they really are. ,"[{'label': 'positive', 'score': 0.8299600481987}]"
2018-12-18 21:53:05+00:00,29617,215,10925,Twitter for iPhone,"prosperity give you friends, diversity show who they really are.","[{'label': 'positive', 'score': 0.8183149695396423}]"
2018-12-18 21:37:43+00:00,23,1,3,Instagram,interviewmag its lit..... go view me guys.... ,"[{'label': 'positive', 'score': 0.9573114514350891}]"
2018-12-12 05:05:19+00:00,3240,66,913,Twitter for iPhone, my 1st son just dropped 1lilkeed,"[{'label': 'neutral', 'score': 0.7223742604255676}]"
2018-12-11 01:35:39+00:00,1982,49,179,Twitter for iPhone,hi moka  tonight miami lets get it ,"[{'label': 'positive', 'score': 0.7592637538909912}]"
2018-12-10 23:53:21+00:00,156,3,21,Twitter for iPhone,interviewmag     ,"[{'label': 'positive', 'score': 0.9224245548248291}]"
2018-11-30 22:49:28+00:00,43086,251,22138,Twitter for iPhone,ain lovin u hoes,"[{'label': 'negative', 'score': 0.7797194719314575}]"
2018-11-29 04:34:58+00:00,17687,192,4731,Twitter for iPhone,ain buying a bitch nun she cant get nun but tex...,"[{'label': 'negative', 'score': 0.5326300263404846}]"
2018-11-27 19:34:08+00:00,192,8,26,Twitter for iPhone,fallontonight lets get it  ,"[{'label': 'positive', 'score': 0.7200844883918762}]"
2018-11-26 20:37:14+00:00,8183,163,2134,Twitter for iPhone,tonight at 8pm   chanel ft  gunna & lil baby official video  via youtube,"[{'label': 'positive', 'score': 0.5593456029891968}]"
2018-11-06 00:19:54+00:00,1521,66,270,Instagram,niggas pussy rates go up when dogs r involved.... but not mines ms.tootie3 ,"[{'label': 'negative', 'score': 0.7203547358512878}]"
2018-11-04 21:24:21+00:00,668,40,99,Instagram,this nigga brazy... minivans doeboyofficial ,"[{'label': 'negative', 'score': 0.5869957804679871}]"
2018-11-04 00:07:00+00:00,1439,53,129,Instagram,my haiti is 7 today.... ,"[{'label': 'positive', 'score': 0.983866274356842}]"
2018-11-03 00:22:20+00:00,470,30,60,Instagram,the treven steve addition.... duceduce ,"[{'label': 'neutral', 'score': 0.5376763343811035}]"
2018-11-02 22:37:36+00:00,638,29,89,Instagram,we not stopping....  therealswizzz   ,"[{'label': 'positive', 'score': 0.9236573576927185}]"
2018-11-02 05:19:20+00:00,267,3,31,Instagram,beatsbynav ily slatt slatt ,"[{'label': 'positive', 'score': 0.8580182194709778}]"
2018-11-01 01:44:02+00:00,2425,55,418,Instagram,metroboomin ,"[{'label': 'positive', 'score': 0.8898616433143616}]"
2018-10-30 02:24:39+00:00,939,47,121,Instagram,my son just dropped go listen hoe ,"[{'label': 'negative', 'score': 0.4610744118690491}]"
2018-10-28 00:05:16+00:00,2147,71,385,Instagram,rter 7 opp addition..... ,"[{'label': 'neutral', 'score': 0.9217873811721802}]"
2018-10-26 01:19:46+00:00,17104,102,2079,Twitter for iPhone,,"[{'label': 'positive', 'score': 0.7569472789764404}]"
2018-10-26 01:19:26+00:00,27908,692,8791,Twitter for iPhone,virgos think they know it all...,"[{'label': 'neutral', 'score': 0.6556488871574402}]"
2018-10-24 04:09:33+00:00,1609,65,142,Instagram,my first boy bday is today.... i love u kid turn up ,"[{'label': 'positive', 'score': 0.9892429113388062}]"
2018-10-21 23:11:15+00:00,2092,60,309,Instagram, ,"[{'label': 'positive', 'score': 0.7788978815078735}]"
2018-10-19 23:25:24+00:00,24,1,7,Instagram,strick86 welcome home kid..... go up ,"[{'label': 'positive', 'score': 0.9225314259529114}]"
2018-10-18 23:08:35+00:00,1048,41,171,Instagram,buy a throwaway phone.call yo oops.and tell em its up.bmrvldeckbmgdte voice. ,"[{'label': 'neutral', 'score': 0.6303207278251648}]"
2018-10-16 22:54:51+00:00,974,44,170,Instagram,rich bxtch onlykarlae ft richthekid  ysl taking over life ,"[{'label': 'neutral', 'score': 0.7495900988578796}]"
2018-10-16 06:18:17+00:00,55182,332,20850,Twitter for iPhone,"at the end of the day save your money,cause its going to save u..","[{'label': 'neutral', 'score': 0.6153969168663025}]"
2018-10-14 20:12:17+00:00,52119,225,27654,Twitter for iPhone,cherish what u got so u dont have to lose it ,"[{'label': 'positive', 'score': 0.8210063576698303}]"
2018-10-14 03:40:01+00:00,6131,71,1709,Twitter for iPhone,rip roylee,"[{'label': 'neutral', 'score': 0.6136056780815125}]"
2018-10-12 01:29:05+00:00,44892,157,14544,Twitter for iPhone,i love the air u breathe little lady...,"[{'label': 'positive', 'score': 0.9806681871414185}]"
2018-10-09 19:32:54+00:00,1269,17,184,Twitter for iPhone, mikewillmadeit,"[{'label': 'neutral', 'score': 0.8044376969337463}]"
2018-10-08 19:47:02+00:00,127710,1535,40992,Twitter for iPhone,at war with depression.,"[{'label': 'negative', 'score': 0.8239105343818665}]"
2018-10-08 19:37:18+00:00,42037,326,14550,Twitter for iPhone,when i cry it hurts,"[{'label': 'negative', 'score': 0.8454163074493408}]"
2018-10-08 10:00:09+00:00,52634,425,13877,Twitter for iPhone,rter 7 lil bitch,"[{'label': 'negative', 'score': 0.4964696764945984}]"
2018-10-07 01:26:06+00:00,1068,53,142,Instagram,better duo gotta count the history too ,"[{'label': 'positive', 'score': 0.7271546721458435}]"
2018-10-06 18:13:00+00:00,1449,52,124,Twitter for iPhone,philly tonight  ,"[{'label': 'neutral', 'score': 0.8622369766235352}]"
2018-10-05 22:24:37+00:00,1643,31,282,Twitter for iPhone,oct. 28th  tickets at  ,"[{'label': 'neutral', 'score': 0.8938076496124268}]"
2018-10-04 05:00:13+00:00,2592,35,357,Instagram,f  w   v wth  d pmp ,"[{'label': 'neutral', 'score': 0.8623977899551392}]"
2018-10-01 21:31:39+00:00,5160,93,1597,Instagram,drip harder 10.5.18 ,"[{'label': 'neutral', 'score': 0.8818441033363342}]"
2018-09-30 04:19:48+00:00,25174,263,5169,Twitter for iPhone,bitches with baby hairs and small square toe nails....,"[{'label': 'negative', 'score': 0.8594292402267456}]"
2018-09-29 00:06:42+00:00,6586,256,2074,Instagram,rter 7 moments away  ,"[{'label': 'neutral', 'score': 0.6981572508811951}]"
2018-09-28 21:31:26+00:00,5386,73,487,Twitter for iPhone,performing something off ........... on the run in ny officialjaden,"[{'label': 'neutral', 'score': 0.9155295491218567}]"
2018-09-28 21:18:13+00:00,74250,1397,27215,Twitter for iPhone,rter 7 in moments ,"[{'label': 'neutral', 'score': 0.7925581336021423}]"
2018-09-28 21:07:58+00:00,813,12,97,Instagram,prada me 1gunnagunna  ,"[{'label': 'neutral', 'score': 0.8489552736282349}]"
2018-09-28 10:13:28+00:00,20477,211,2166,Twitter for iPhone,ain had sex on tour yet thats crazy ....,"[{'label': 'neutral', 'score': 0.48743584752082825}]"
2018-09-27 22:15:25+00:00,1844,55,249,Twitter for iPhone,9.29.18 nj  ,"[{'label': 'neutral', 'score': 0.9118220806121826}]"
2018-09-27 20:49:25+00:00,1226,23,302,Instagram,make the legend willsmith repost this.... ,"[{'label': 'neutral', 'score': 0.8073034882545471}]"
2018-09-27 18:34:09+00:00,914,21,149,Instagram, easymoneysniper ,"[{'label': 'neutral', 'score': 0.8085809946060181}]"
2018-09-26 22:49:28+00:00,1875,33,355,Instagram,second dad eltonjohn ,"[{'label': 'neutral', 'score': 0.8624674081802368}]"
2018-09-25 16:55:19+00:00,16573,118,1650,Twitter for iPhone,happy daughters day i love my 3 girls,"[{'label': 'positive', 'score': 0.9892823696136475}]"
2018-09-24 21:51:06+00:00,2385,75,551,Instagram,onthervn out now..... ,"[{'label': 'neutral', 'score': 0.923113226890564}]"
2018-09-24 05:58:51+00:00,3522,70,489,Twitter for iPhone,real in my veins ft tshyne coming also,"[{'label': 'neutral', 'score': 0.8002727627754211}]"
2018-09-24 04:39:09+00:00,8230,80,984,Twitter for iPhone,big sorry to offsetyrn btw,"[{'label': 'negative', 'score': 0.6257882118225098}]"
2018-09-24 04:38:37+00:00,15617,182,2933,Twitter for iPhone,the song on the rvn is featured by offsetyrn will be fixed in a moment ,"[{'label': 'neutral', 'score': 0.8270853161811829}]"
2018-09-21 02:10:44+00:00,8035,87,2047,Twitter for iPhone,better bet yo last on this plan slatt,"[{'label': 'positive', 'score': 0.3510633409023285}]"
2018-09-19 23:19:26+00:00,6207,59,1628,Twitter for iPhone,up 30 like curry ,"[{'label': 'positive', 'score': 0.6915356516838074}]"
2018-09-19 23:15:19+00:00,1048,19,207,Instagram,dirty shoes with 1gunnagunna out now ,"[{'label': 'neutral', 'score': 0.8281607031822205}]"
2018-09-19 23:14:30+00:00,2564,29,395,Twitter for iPhone,"im voting for twitter, they dont let me see shit negative ","[{'label': 'negative', 'score': 0.3783039152622223}]"
2018-09-19 23:13:34+00:00,22547,334,5293,Twitter for iPhone,i just whipped my dick off with the rr curtains ,"[{'label': 'negative', 'score': 0.6340159177780151}]"
2018-09-19 22:48:49+00:00,9045,117,2269,Twitter for iPhone,i dont wanna bitch with a lot of followers.. i wanna be the reason for her followers bossshit,"[{'label': 'negative', 'score': 0.4823795258998871}]"
2018-09-18 21:31:58+00:00,8130,109,959,Twitter for iPhone,kod tonight like always,"[{'label': 'positive', 'score': 0.9705684781074524}]"
2018-09-18 18:36:22+00:00,2977,38,518,Instagram,"happy bday karlae, luv u 4life.... whateva u want today yours keep goin up up and over, im with u when u aint with yoself kid i hope u become richer,sexier, smarter then everybody ","[{'label': 'positive', 'score': 0.9810339212417603}]"
2018-09-18 15:10:20+00:00,48523,305,15799,Twitter for iPhone,kanyewest if im not on yandhi im never talking to u again ongod,"[{'label': 'negative', 'score': 0.7011150121688843}]"
2018-09-18 04:54:09+00:00,2826,92,578,Instagram,sooner then u think  ,"[{'label': 'positive', 'score': 0.8105840682983398}]"
2018-09-17 01:25:25+00:00,24475,299,4432,Twitter for iPhone,happy big b day to my first love ever metroboomin ,"[{'label': 'positive', 'score': 0.9910571575164795}]"
2018-09-16 22:28:46+00:00,2326,95,336,Twitter for iPhone,september 22nd    ,"[{'label': 'neutral', 'score': 0.9251232743263245}]"
2018-09-15 19:43:15+00:00,1082,51,123,Instagram,big bar..... ,"[{'label': 'neutral', 'score': 0.7076190114021301}]"
2018-09-11 16:34:00+00:00,4718,116,1070,Instagram,while im down... on the rvn ,"[{'label': 'neutral', 'score': 0.8022791147232056}]"
2018-09-09 16:04:48+00:00,104116,1440,35008,Twitter for iPhone,album in 2 days,"[{'label': 'neutral', 'score': 0.8287679553031921}]"
2018-09-09 16:04:33+00:00,16054,118,4302,Twitter for iPhone,on the run,"[{'label': 'neutral', 'score': 0.8494623303413391}]"
2018-09-08 23:28:31+00:00,5950,74,1564,Twitter for iPhone,wtf,"[{'label': 'neutral', 'score': 0.4623548686504364}]"
2018-09-08 23:22:29+00:00,13297,170,3748,Twitter for iPhone,my love yslduke ,"[{'label': 'positive', 'score': 0.9290850758552551}]"
2018-09-06 11:41:19+00:00,203,4,41,Twitter for iPhone,officialbelaire thank u 4life belaire luxe ros ,"[{'label': 'positive', 'score': 0.9716415405273438}]"
2018-09-05 18:30:53+00:00,1058,44,127,Instagram,language  ,"[{'label': 'neutral', 'score': 0.877449095249176}]"
2018-09-04 03:51:51+00:00,86754,561,53591,Twitter for iPhone,if u love me prove it,"[{'label': 'positive', 'score': 0.7391884922981262}]"
2018-09-03 00:28:59+00:00,773,31,88,Instagram,that time officialbelaire let me express my talent thank u 4life ,"[{'label': 'positive', 'score': 0.9792015552520752}]"
2018-08-31 23:02:23+00:00,1599,46,288,Instagram,slimelanguage 11s ,"[{'label': 'neutral', 'score': 0.8263422250747681}]"
2018-08-29 05:10:22+00:00,28607,488,6149,Twitter for iPhone,if u know my song called safe thats how im feeling right now...,"[{'label': 'neutral', 'score': 0.45652973651885986}]"
2018-08-27 00:35:01+00:00,15167,637,2583,Twitter for iPhone,deluxe anytime...,"[{'label': 'neutral', 'score': 0.6182793974876404}]"
