date,likes,replies,retweets,source,tweet,sentiment,ai_reply
2021-04-28 01:58:32+00:00,11738,147,1221,Twitter for iPhone,kirkskiii  dababydababy skichallenge ,"[{'label': 'neutral', 'score': 0.5938865542411804}]","Conversation id: ecdc36a9-b0da-4964-8260-fa06d091aeb3 
user >> kirkskiii  dababydababy skichallenge  
bot >> I'm not sure if you're serious or not, but I'm going to upvote you anyway. 
"
2021-04-27 22:13:30+00:00,4011,86,436,Twitter for iPhone,nextskiii ytbtrench ,"[{'label': 'neutral', 'score': 0.801239013671875}]","Conversation id: 2f10182f-26bc-4e83-97a1-eed659ea5f98 
user >> nextskiii ytbtrench  
bot >> I'm not sure if you're serious, but I'm pretty sure that's a bot. 
"
2021-04-23 07:07:46+00:00,5951,117,930,Twitter for iPhone,deluxe us  ,"[{'label': 'neutral', 'score': 0.7675222158432007}]","Conversation id: 608550dd-03d3-471a-9bd8-d134a1c03dc7 
user >> deluxe us   
bot >> I'm not sure what that means, but I'm sure it's a good thing. 
"
2021-04-23 02:31:12+00:00,74984,921,11992,Twitter for iPhone,"fuck it im mad... deluxe tonight  3am east, midnight west ","[{'label': 'negative', 'score': 0.8998806476593018}]","Conversation id: 1384cfde-3995-4fcf-8607-d9faa5d252d4 
user >> fuck it im mad... deluxe tonight  3am east, midnight west  
bot >> I'm mad too. 
"
2021-04-22 20:00:30+00:00,2196,85,186,Twitter for iPhone,limited editions signed by me and 1gunnagunna  ,"[{'label': 'neutral', 'score': 0.783403754234314}]","Conversation id: 361ee7a2-50ff-4f61-9cb0-94de2c774209 
user >> limited editions signed by me and 1gunnagunna   
bot >> I'm in. 
"
2021-04-22 15:34:10+00:00,11488,156,2582,Twitter for iPhone,warzone squadskiii wearing all sp5der  callofduty codpartner  gibsonhazard ,"[{'label': 'positive', 'score': 0.7682795524597168}]","Conversation id: 2790e80b-4231-42a2-b6a8-13a8aa9ed562 
user >> warzone squadskiii wearing all sp5der  callofduty codpartner  gibsonhazard  
bot >> I'm not sure if you're serious, but I'm pretty sure that's a joke. 
"
2021-04-22 00:51:41+00:00,3813,49,354,Twitter for iPhone,gangskiii 1bslime  skichallenge ,"[{'label': 'neutral', 'score': 0.8255589604377747}]","Conversation id: d20c8ca3-2810-431e-b797-955a74be8b0f 
user >> gangskiii 1bslime  skichallenge  
bot >> Ich auch danke 
"
2021-04-21 17:09:46+00:00,8631,94,885,Twitter for iPhone,goin upskiii  coileray skichallenge ,"[{'label': 'neutral', 'score': 0.677570641040802}]","Conversation id: ca006155-6f99-49a1-809f-69e17e25a2da 
user >> goin upskiii  coileray skichallenge  
bot >> I'm not sure if you're serious or not, but I'm going to upvote you anyway. 
"
2021-04-20 19:14:32+00:00,3649,56,524,Twitter for iPhone,"5pm east, 2pm west ","[{'label': 'neutral', 'score': 0.8896133303642273}]","Conversation id: b59d3011-df72-47ce-a73b-d9642f812dcb 
user >> 5pm east, 2pm west  
bot >> Thanks for the info! I'll be sure to check it out. 
"
2021-04-20 19:14:04+00:00,3983,1731,369,Twitter for iPhone,feeling rich this week  comment your cashtag and skichallenge to win some bitcoin ,"[{'label': 'positive', 'score': 0.876819908618927}]","Conversation id: ee1df1e6-4c77-4765-a61f-94c8cdba4fb2 
user >> feeling rich this week  comment your cashtag and skichallenge to win some bitcoin  
bot >> I'm feeling rich too. 
"
2021-04-20 17:01:32+00:00,5060,3876,807,Twitter for iPhone,skichallenge giveaway ,"[{'label': 'positive', 'score': 0.5037573575973511}]","Conversation id: 8d2eeee9-0cc6-4ce2-9836-b2a619706935 
user >> skichallenge giveaway  
bot >> I'm sorry, I'm not interested in Skichallenge. 
"
2021-04-19 22:09:33+00:00,27682,206,4061,Twitter for iPhone, kevinhart4real skichallenge   therock next  ,"[{'label': 'neutral', 'score': 0.6663718819618225}]","Conversation id: 0cbf1715-89f2-412f-9957-19c44de6be93 
user >>  kevinhart4real skichallenge   therock next   
bot >> I'm not sure if you're serious, but I'm pretty sure that's a joke. 
"
2021-04-19 17:55:08+00:00,31587,303,4389,Twitter for iPhone,drakeskiii who next   drake  skichallenge ,"[{'label': 'neutral', 'score': 0.8709527850151062}]","Conversation id: a0151501-d399-4eeb-9a7e-c5b4edc1026e 
user >> drakeskiii who next   drake  skichallenge  
bot >> I'm not drake 
"
2021-04-18 23:59:46+00:00,17760,73,3139,Twitter for iPhone,skichallenge global   ,"[{'label': 'neutral', 'score': 0.807039737701416}]","Conversation id: 47a9b202-09ab-4387-95dd-1bdfc26d10f0 
user >> skichallenge global    
bot >> Ich auch danke 
"
2021-04-18 18:41:36+00:00,5899,66,570,Twitter for iPhone,you gon need 3 promoters  swaelee skichallenge ,"[{'label': 'neutral', 'score': 0.8029588460922241}]","Conversation id: 3db8260d-3712-4aef-af1d-550a97d202d4 
user >> you gon need 3 promoters  swaelee skichallenge  
bot >> I'm in 
"
2021-04-17 22:36:55+00:00,26795,290,4454,Twitter for iPhone,sayless 1future skichallenge ,"[{'label': 'neutral', 'score': 0.6154537200927734}]","Conversation id: 8057bc62-5b79-4eba-9ddb-af37628205de 
user >> sayless 1future skichallenge  
bot >> I'm not sure if you're serious or not, but I'm going to assume you're serious. 
"
2021-04-17 20:21:24+00:00,12159,146,1463,Twitter for iPhone, quavostuntin skichallenge who next ,"[{'label': 'neutral', 'score': 0.7785024642944336}]","Conversation id: 785a9bc9-231a-4a91-a9e5-f2301fa381e6 
user >>  quavostuntin skichallenge who next  
bot >> I'm not sure, but I think it's a reference to the movie The Big Lebowski. 
"
2021-04-17 01:27:00+00:00,12453,139,2357,Twitter for iPhone,  nowskiii    ,"[{'label': 'neutral', 'score': 0.8975307941436768}]","Conversation id: 60c0b1a3-0459-4ede-abc5-fb09275048c9 
user >>   nowskiii     
bot >> , 
"
2021-04-16 23:53:40+00:00,9310,730,1425,Twitter for iPhone,,"[{'label': 'neutral', 'score': 0.7657750844955444}]",NA
2021-04-16 20:45:21+00:00,33435,415,5809,Twitter for iPhone,yall ready    ,"[{'label': 'neutral', 'score': 0.8594358563423157}]","Conversation id: 7f669c33-712a-4d27-89e9-f888408efa0b 
user >> yall ready     
bot >> I'm ready 
"
2021-04-16 04:39:25+00:00,13083,245,2601,Twitter for iPhone,skiii  sl2 out now gunna diddy tag who next skichallenge ,"[{'label': 'neutral', 'score': 0.9176141023635864}]","Conversation id: 3b8aeb21-cbe4-43fb-bb4b-3c35fe246d0f 
user >> skiii  sl2 out now gunna diddy tag who next skichallenge  
bot >> I'm in 
"
2021-04-13 19:21:38+00:00,2487,65,201,Twitter for iPhone, ,"[{'label': 'neutral', 'score': 0.7705792784690857}]","Conversation id: 2eecdc4a-e1e9-4747-a1d1-d4bcada8eda3 
user >>   
bot >>  
"
2021-04-13 00:03:22+00:00,172697,1805,39842,Twitter for iPhone,416 the album ,"[{'label': 'neutral', 'score': 0.8025139570236206}]","Conversation id: cb9e0258-e0ea-4fb5-bb27-5a004d4b8834 
user >> 416 the album  
bot >> I'm in the 408 
"
2021-02-12 05:13:08+00:00,3847,194,545,Twitter for iPhone,,"[{'label': 'neutral', 'score': 0.7822268605232239}]",NA
2021-01-30 21:04:51+00:00,2245,108,155,Twitter for iPhone, ,"[{'label': 'neutral', 'score': 0.6649935841560364}]","Conversation id: ea1f919a-9f07-43ef-a2f0-3727dc85855e 
user >>   
bot >>  
"
2021-01-29 04:17:27+00:00,1883,92,216,Twitter for iPhone, ,"[{'label': 'neutral', 'score': 0.7343925833702087}]","Conversation id: acafdedd-e96a-4b72-a35f-11509d204426 
user >>   
bot >>  
"
2020-12-19 17:22:48+00:00,3753,203,259,Twitter for iPhone, ,"[{'label': 'neutral', 'score': 0.7883545756340027}]","Conversation id: 6f006a19-229f-4670-ab3f-da658a70991c 
user >>   
bot >>  
"
2020-12-19 04:07:29+00:00,10215,153,1078,Twitter for iPhone, ,"[{'label': 'neutral', 'score': 0.8008175492286682}]","Conversation id: 32a7063d-e408-421a-995d-0424cf20a010 
user >>   
bot >>  
"
2020-12-18 05:12:30+00:00,9774,263,1840,Twitter for iPhone,ttstt  ,"[{'label': 'neutral', 'score': 0.7649648785591125}]","Conversation id: 19e90493-00ff-4e09-abdf-678b0c6f1f9b 
user >> ttstt   
bot >> I'm not sure if you're serious or not, but I'm going to go with the latter. 
"
2020-10-02 23:46:01+00:00,1034,24,193,Twitter for iPhone,yungkayo ,"[{'label': 'neutral', 'score': 0.8857235312461853}]","Conversation id: daf2e5f2-0232-4350-907e-977b02573d8a 
user >> yungkayo  
bot >> I'm not sure if you're serious, but I'm pretty sure that's a guy. 
"
2020-09-16 05:34:44+00:00,85306,855,13357,Twitter for iPhone,put that gun down son..,"[{'label': 'negative', 'score': 0.8948891162872314}]","Conversation id: a9bc9227-a404-42a1-8716-c2270106a394 
user >> put that gun down son.. 
bot >> I'm not your son, son. 
"
2020-07-29 22:59:48+00:00,40333,1117,2299,Twitter for iPhone,twitter was hacked ,"[{'label': 'neutral', 'score': 0.5146508812904358}]","Conversation id: 2aa99f90-c52d-475f-b917-e7df9a233965 
user >> twitter was hacked  
bot >> I'm not sure if you're serious or not, but it's not twitter. 
"
2020-07-17 04:35:42+00:00,43633,713,5666,Twitter for iPhone,just so u know james harden is my brada... btw he dont have internet so he obviously dont know whats right or wrong if he posted something thats against us...but i hate when rappers get in niggas biz like its cant happen to em buster let niggas clear they shit up activist,"[{'label': 'neutral', 'score': 0.4731179177761078}]","Conversation id: bc27fec2-caae-4d04-9355-065d94363231 
user >> just so u know james harden is my brada... btw he dont have internet so he obviously dont know whats right or wrong if he posted something thats against us...but i hate when rappers get in niggas biz like its cant happen to em buster let niggas clear they shit up activist 
bot >> I'm not a rapper, but I'm not a rapper. 
"
2020-05-29 17:29:07+00:00,5336,113,576,Twitter for iPhone,  ,"[{'label': 'neutral', 'score': 0.7686722874641418}]","Conversation id: 8780a34a-ca51-4f40-b188-e2b007dac037 
user >>    
bot >>  
"
2020-05-21 22:41:27+00:00,14260,145,1998,Twitter for iPhone,wunna,"[{'label': 'neutral', 'score': 0.7644060254096985}]","Conversation id: 76fb3ecd-21e8-4233-8bcd-3a8f2842f28b 
user >> wunna 
bot >> I'm not sure if you're being serious or not. 
"
2020-05-15 16:39:14+00:00,10673,157,1707,Twitter for iPhone,    ,"[{'label': 'positive', 'score': 0.5997939705848694}]","Conversation id: c1cc99e1-fb11-4147-8cf1-83811a9f4c5a 
user >>      
bot >>  
"
2020-05-14 21:36:19+00:00,3992,122,458,Twitter for iPhone,stay home & shop  ,"[{'label': 'neutral', 'score': 0.8538659811019897}]","Conversation id: bf1284ed-bc3c-4104-afd9-724c276e4143 
user >> stay home & shop   
bot >> I'm not sure if you're being serious or not, but I'm pretty sure that's not what he said. 
"
2020-05-11 19:23:28+00:00,8797,159,1575,Twitter for iPhone,my son drop friday 1lilkeed  ,"[{'label': 'neutral', 'score': 0.6846112012863159}]","Conversation id: abaefbc8-a5e4-4af9-8fc0-beb90603c157 
user >> my son drop friday 1lilkeed   
bot >> I'm sorry, but I'm not interested in your son. 
"
2020-05-08 17:31:58+00:00,10462,119,1100,Twitter for iPhone,originator outwestchallenge  ,"[{'label': 'positive', 'score': 0.7086513638496399}]","Conversation id: fcfb0e90-4a18-43dd-b7b7-6f07cc3790d4 
user >> originator outwestchallenge   
bot >> I'm not sure if you're serious, but I'm pretty sure that's not the original. 
"
2020-05-06 19:57:49+00:00,930,30,91,Twitter for iPhone,    applemusic  ,"[{'label': 'neutral', 'score': 0.5921278595924377}]","Conversation id: 67a137c8-6f02-4bfa-af3c-475cebe656c9 
user >>     applemusic   
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's a joke. 
"
2020-05-06 19:56:46+00:00,4233,99,643,Twitter for iPhone,slimeampb spotify  ,"[{'label': 'neutral', 'score': 0.7869083285331726}]","Conversation id: 56b3eb34-e452-43d6-899d-78872e984ab6 
user >> slimeampb spotify   
bot >> amp 
"
2020-05-06 00:27:02+00:00,69363,1018,8516,Twitter for iPhone,i recorded all the verses in one day ongod,"[{'label': 'positive', 'score': 0.7361712455749512}]","Conversation id: 34c8f284-7670-405a-80e4-4590423e4178 
user >> i recorded all the verses in one day ongod 
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's not how it works. 
"
2020-05-05 16:44:14+00:00,12877,1037,2571,Twitter for iPhone,,"[{'label': 'neutral', 'score': 0.7532966136932373}]",NA
2020-05-05 16:43:59+00:00,18006,260,4535,Twitter for iPhone,now  ,"[{'label': 'positive', 'score': 0.5187326669692993}]","Conversation id: 13e64b98-0c06-4e57-b9d9-31a43743e9ef 
user >> now   
bot >> I'm sorry, I'm not a native English speaker. 
"
2020-05-01 04:55:08+00:00,4241,121,553,Twitter for iPhone,my artist tshyne moncler out now,"[{'label': 'positive', 'score': 0.5828815698623657}]","Conversation id: 9e0638d5-ee49-40c6-a2b3-fb59b14d3d18 
user >> my artist tshyne moncler out now 
bot >> I'm sorry, but I'm not interested. 
"
2020-04-24 23:37:37+00:00,15083,146,1380,Twitter for iPhone,,"[{'label': 'neutral', 'score': 0.7731779217720032}]",NA
2020-04-04 19:22:31+00:00,37104,613,5059,Twitter for iPhone,1017 54,"[{'label': 'neutral', 'score': 0.8486930727958679}]","Conversation id: 61bea2dd-1b21-4b62-8aa8-6b3c6479c828 
user >> 1017 54 
bot >> 1017 55 
"
2020-03-06 05:15:17+00:00,4501,124,690,Twitter for iPhone,skybox now 1gunnagunna ,"[{'label': 'neutral', 'score': 0.5323779582977295}]","Conversation id: 206da645-99c8-43d6-af91-2a2edf0c91df 
user >> skybox now 1gunnagunna  
bot >> I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious or not, but I'm not sure if you're serious. 
"
2020-02-19 00:54:24+00:00,108342,1042,34157,Twitter for iPhone,youre gods best creation,"[{'label': 'positive', 'score': 0.9649331569671631}]","Conversation id: 9a6e03e0-c011-47fb-95ba-e341ea83f58e 
user >> youre gods best creation 
bot >> I'm not a god. 
"
2020-02-10 01:18:19+00:00,120820,2230,13370,Twitter for iPhone,out west video,"[{'label': 'neutral', 'score': 0.9328246712684631}]","Conversation id: c307aae8-d2e3-404e-b5a4-cae74dd2efe4 
user >> out west video 
bot >> I'm in the east. 
"
2020-01-13 22:04:48+00:00,1416,55,211,Twitter for iPhone,yak gotti first day out.  ,"[{'label': 'positive', 'score': 0.9647395610809326}]","Conversation id: 9ee0b8a7-377c-468c-b3e3-34d4b68ae5bf 
user >> yak gotti first day out.   
bot >> I'm going to be there tomorrow. 
"
2019-12-31 18:23:07+00:00,4348,89,452,Twitter for iPhone, ,"[{'label': 'neutral', 'score': 0.698754608631134}]","Conversation id: b415baac-1ec4-4de8-a950-4580a9de2f4a 
user >>   
bot >>  
"
2019-12-29 17:26:37+00:00,8639,157,875,Twitter for iPhone,red sweatsuit out now   ,"[{'label': 'neutral', 'score': 0.8199814558029175}]","Conversation id: 05fddef6-492a-4351-bd8a-988403834dc9 
user >> red sweatsuit out now    
bot >> I'm wearing a red sweatsuit right now. 
"
2019-12-27 17:10:59+00:00,20156,162,2656,Twitter for iPhone,wat no more  ,"[{'label': 'neutral', 'score': 0.6168466210365295}]","Conversation id: 9bafdd68-44d6-4f15-8755-0f2d63aa94f3 
user >> wat no more   
bot >> I'm sorry, I'm not sure what you mean. 
"
2019-12-26 00:53:06+00:00,6448,119,691,Twitter for iPhone,  spider for xmas       ,"[{'label': 'neutral', 'score': 0.8367423415184021}]","Conversation id: da1a80fe-8c95-4923-bf81-73d0f19c81bc 
user >>   spider for xmas        
bot >> I'm not sure if you're serious, but I'm pretty sure that's a spider. 
"
2019-12-24 14:49:57+00:00,8267,72,742,Twitter for iPhone, ,"[{'label': 'positive', 'score': 0.9202442765235901}]","Conversation id: 0879f385-b13f-4e7a-adc4-6ed0a5fd6a12 
user >>   
bot >>  
"
2019-12-21 19:20:39+00:00,58150,188,8535,Twitter for iPhone,liluzivert  ,"[{'label': 'positive', 'score': 0.8264603614807129}]","Conversation id: f6830683-ae3f-464d-ab20-c440b5ffebf5 
user >> liluzivert   
bot >> I'm not sure if you're serious, but I'm pretty sure that's a real word. 
"
2019-12-20 06:34:04+00:00,55075,835,13068,Twitter for iPhone,deluxe                                    ,"[{'label': 'positive', 'score': 0.8552248477935791}]","Conversation id: d56ef4ae-d7e3-4780-b230-62d3b89fd845 
user >> deluxe                                     
bot >> I'm not sure if you're serious, but I'm pretty sure that's a joke. 
"
2019-11-28 06:23:45+00:00,32459,291,6928,Twitter for iPhone,facts ,"[{'label': 'positive', 'score': 0.9495833516120911}]","Conversation id: f03ab703-ac1c-4c22-91a3-6c1389b1d9f2 
user >> facts  
bot >> I'm not sure if you're serious or not, but I'm going to assume you're serious. 
"
2019-11-02 22:04:28+00:00,5254,92,443,Twitter for iPhone,slatt bizz ,"[{'label': 'positive', 'score': 0.8691055178642273}]","Conversation id: d6ea3455-4086-4417-b79a-45e5736bdff2 
user >> slatt bizz  
bot >> I'm not sure if you're serious, but I'm pretty sure that's a reference to the movie The Big Lebowski. 
"
2019-10-02 22:04:17+00:00,92451,685,16107,Twitter for iPhone,yo kanyewest is my verse about the devil still on jesus ,"[{'label': 'neutral', 'score': 0.876211404800415}]","Conversation id: 57d93ab2-1bb1-43c9-a4f3-e612c2e35228 
user >> yo kanyewest is my verse about the devil still on jesus  
bot >> I'm not sure if you're serious or not, but I'm pretty sure that's not what it means. 
"
2019-09-21 02:23:46+00:00,8841,209,1303,Twitter for iPhone,justin bieber big tour tickets on sale now  ,"[{'label': 'neutral', 'score': 0.7895444631576538}]","Conversation id: 18b199e7-0abb-4f21-af4b-70ad0e60804e 
user >> justin bieber big tour tickets on sale now   
bot >> I'm going to the concert. I'm so excited. 
"
2019-09-20 04:23:50+00:00,33222,337,5002,Twitter for iPhone,we changing the tour name to justin bieber big,"[{'label': 'neutral', 'score': 0.8052634596824646}]","Conversation id: 79cc3319-04d5-440b-88ad-a736dd596063 
user >> we changing the tour name to justin bieber big 
bot >> I'm down 
"
2019-09-16 20:24:06+00:00,3639,88,1182,Twitter for iPhone,just how it is out now ,"[{'label': 'neutral', 'score': 0.8386362195014954}]","Conversation id: cca7af2e-39cb-4b51-92db-35712faca85d 
user >> just how it is out now  
bot >> I'm not sure what you mean by that. 
"
