,Unnamed: 0,date,likes,replies,retweets,source,tweet,sentiment
132,132,2020-05-05 16:44:14+00:00,12877,1037,2571,Twitter for iPhone,https://t.co/3DWKXgZXvD,"[{'label': 'neutral', 'score': 0.7532966136932373}]"
133,133,2020-05-05 16:43:59+00:00,18006,260,4535,Twitter for iPhone,NOW‼️‼️‼️‼️‼️ https://t.co/3DWKXgZXvD https://t.co/36wQZkyIBy,"[{'label': 'positive', 'score': 0.5187326669692993}]"
134,134,2020-05-01 04:55:08+00:00,4241,121,553,Twitter for iPhone,My artist @tshyne MONCLER out now‼️https://t.co/kttJ8r7s61,"[{'label': 'positive', 'score': 0.5828815698623657}]"
135,135,2020-04-24 23:37:37+00:00,15083,146,1380,Twitter for iPhone,https://t.co/C5vH9FPwRP,"[{'label': 'neutral', 'score': 0.7731779217720032}]"
136,136,2020-04-04 19:22:31+00:00,37104,613,5059,Twitter for iPhone,1017 5Łïï4Æ,"[{'label': 'neutral', 'score': 0.8486930727958679}]"
137,137,2020-03-06 05:15:17+00:00,4501,124,690,Twitter for iPhone,SKYBOX now!!!! @1GunnaGunna https://t.co/RuWLZh0rGz,"[{'label': 'neutral', 'score': 0.5323779582977295}]"
138,138,2020-02-19 00:54:24+00:00,108342,1042,34157,Twitter for iPhone,You’re gods best Creation,"[{'label': 'positive', 'score': 0.9649331569671631}]"
139,139,2020-02-10 01:18:19+00:00,120820,2230,13370,Twitter for iPhone,Out west video?,"[{'label': 'neutral', 'score': 0.9328246712684631}]"
140,140,2020-01-13 22:04:48+00:00,1416,55,211,Twitter for iPhone,Yak Gotti FIRST DAY OUT. 💚💚💚https://t.co/OCb1d2Rfng https://t.co/JvXz1rJywW,"[{'label': 'positive', 'score': 0.9647395610809326}]"
141,141,2019-12-31 18:23:07+00:00,4348,89,452,Twitter for iPhone,https://t.co/jBSMWut5dE https://t.co/Z7oR1tmw1g,"[{'label': 'neutral', 'score': 0.698754608631134}]"
142,142,2019-12-29 17:26:37+00:00,8639,157,875,Twitter for iPhone,🔴Red Sweatsuit Out Now 🔴 https://t.co/NRD2O0KlUp https://t.co/BgyT61ec2p,"[{'label': 'neutral', 'score': 0.8199814558029175}]"
143,143,2019-12-27 17:10:59+00:00,20156,162,2656,Twitter for iPhone,"WAÏT NO MORE 
https://t.co/jBSMWut5dE https://t.co/iVpfB2EXRH","[{'label': 'neutral', 'score': 0.6168466210365295}]"
144,144,2019-12-26 00:53:06+00:00,6448,119,691,Twitter for iPhone,🕷 🕸 SPIDER FOR XMAS 🕸 🕷     https://t.co/jBSMWut5dE,"[{'label': 'neutral', 'score': 0.8367423415184021}]"
145,145,2019-12-24 14:49:57+00:00,8267,72,742,Twitter for iPhone,🍎 🍏❤️💚,"[{'label': 'positive', 'score': 0.9202442765235901}]"
146,146,2019-12-21 19:20:39+00:00,58150,188,8535,Twitter for iPhone,💎@LILUZIVERT 💎 https://t.co/rOvEYMRAb1,"[{'label': 'positive', 'score': 0.8264603614807129}]"
147,147,2019-12-20 06:34:04+00:00,55075,835,13068,Twitter for iPhone,DELUXE!!!                                    https://t.co/J02Vkhgp1R,"[{'label': 'positive', 'score': 0.8552248477935791}]"
148,148,2019-11-28 06:23:45+00:00,32459,291,6928,Twitter for iPhone,Facts 🙌🏾🙏🏽,"[{'label': 'positive', 'score': 0.9495833516120911}]"
149,149,2019-11-02 22:04:28+00:00,5254,92,443,Twitter for iPhone,SLATT BIZZ 💚,"[{'label': 'positive', 'score': 0.8691055178642273}]"
150,150,2019-10-02 22:04:17+00:00,92451,685,16107,Twitter for iPhone,Yo @kanyewest is my verse about the devil still on Jesus ??,"[{'label': 'neutral', 'score': 0.876211404800415}]"
151,151,2019-09-21 02:23:46+00:00,8841,209,1303,Twitter for iPhone,“”JUSTIN BIEBER BIG TOUR”” tickets on sale now: https://t.co/4saGjZ3uXX https://t.co/fHcvWS8KJM,"[{'label': 'neutral', 'score': 0.7895444631576538}]"
152,152,2019-09-20 04:23:50+00:00,33222,337,5002,Twitter for iPhone,"We changing the tour name to 
“”JUSTIN BIEBER BIG””","[{'label': 'neutral', 'score': 0.8052634596824646}]"
153,153,2019-09-16 20:24:06+00:00,3639,88,1182,Twitter for iPhone,“JUST HOW IT IS” out now https://t.co/Kj6Hils2LC,"[{'label': 'neutral', 'score': 0.8386362195014954}]"
154,154,2019-09-16 19:13:14+00:00,17509,213,4729,Twitter for iPhone,“JUST HOW IT IS” 4 est. 1 west https://t.co/nqiz1b1jIM,"[{'label': 'neutral', 'score': 0.8823221325874329}]"
155,155,2019-09-12 22:08:14+00:00,3292,82,629,Twitter for iPhone,NEXT. @YungKayo_  🔥🔥🔥https://t.co/XUzJOSlGwZ https://t.co/LNxRFnfZNZ,"[{'label': 'positive', 'score': 0.8505087494850159}]"
156,156,2019-09-09 21:27:38+00:00,36598,219,8358,Twitter for iPhone,Reasons we #1 @TomBrady https://t.co/2aOFIBSKIY,"[{'label': 'positive', 'score': 0.7666921615600586}]"
157,157,2019-09-04 15:48:49+00:00,38032,401,8562,Twitter for iPhone,"Pure to me means;

PEOPLE 
U
RARELY
EYE","[{'label': 'positive', 'score': 0.6959342360496521}]"
158,158,2019-08-27 22:52:05+00:00,5327,109,366,Twitter for iPhone,Rough Trade I will be there at 10pm,"[{'label': 'neutral', 'score': 0.7635940909385681}]"
159,159,2019-08-27 11:53:21+00:00,1160,53,165,Twitter for iPhone,"I'm linking with @TIDAL to give y'all a free 60-day trial to watch my CRWN interview with @ElliottWilson tonight! 🐍🚨 #TIDALXCRWN

https://t.co/gUH6YWQ5jv","[{'label': 'positive', 'score': 0.7675716876983643}]"
160,160,2019-08-26 18:51:41+00:00,35657,216,7535,Twitter for iPhone,🔥🔥🔥 https://t.co/GZFfrs2tYK,"[{'label': 'positive', 'score': 0.8438222408294678}]"
161,161,2019-08-26 05:17:18+00:00,4706,78,396,Twitter for iPhone,NYC family meet me here https://t.co/7im7L82yTX,"[{'label': 'neutral', 'score': 0.810288667678833}]"
162,162,2019-08-24 21:42:42+00:00,74324,407,19969,Twitter for iPhone,🤣🤣🤣 https://t.co/P29LyvKbP9,"[{'label': 'positive', 'score': 0.5336819887161255}]"
163,163,2019-08-23 20:12:42+00:00,1330,42,151,Twitter for iPhone,RSVP: https://t.co/Dnl4fsilK8 https://t.co/faQfCbYgek,"[{'label': 'neutral', 'score': 0.8599436283111572}]"
164,164,2019-08-23 17:34:21+00:00,10769,71,1185,Twitter for iPhone,💚💚💚,"[{'label': 'positive', 'score': 0.9468904733657837}]"
165,165,2019-08-23 03:02:54+00:00,3738,97,452,Twitter for iPhone,More Merch added 😤😤😤 https://t.co/Nnkt9aBvR1 https://t.co/dWNJ5ATGwA,"[{'label': 'neutral', 'score': 0.45429056882858276}]"
166,166,2019-08-22 18:42:13+00:00,4755,49,459,Twitter for iPhone,Proud father 🥺. My son starts tour tonight. NY PULL UP https://t.co/azM80IMx6T,"[{'label': 'positive', 'score': 0.9867420792579651}]"
167,167,2019-08-22 17:58:21+00:00,2597,50,346,Twitter for iPhone,"Love y’all @BigBoy @Real923LA 
https://t.co/uVfkMPheZh","[{'label': 'positive', 'score': 0.9660025835037231}]"
168,168,2019-08-21 21:59:27+00:00,9326,171,488,Twitter for iPhone,So so sorry NY but I won’t be able to make it today. Too long delays on my flight. I will be making this up on Tuesday. Love and thank u to anyone who came out today for me. I’ll be seeing u soon. 💔💔💔,"[{'label': 'negative', 'score': 0.8150555491447449}]"
169,169,2019-08-21 16:24:59+00:00,23,8,5,Twitter for iPhone,@RoughTradeNYC 9pm tonight,"[{'label': 'neutral', 'score': 0.9415968060493469}]"
170,170,2019-08-20 19:14:13+00:00,7655,139,2345,Twitter for iPhone,Surf video out now‼️               https://t.co/iRu7siT0hA,"[{'label': 'neutral', 'score': 0.5791762471199036}]"
171,171,2019-08-20 11:40:03+00:00,4278,92,369,Twitter for iPhone,NYC &amp; LA‼️ https://t.co/Cy2OyxdT3W,"[{'label': 'neutral', 'score': 0.7943270206451416}]"
172,172,2019-08-20 04:40:25+00:00,16379,200,2491,Twitter for iPhone,Surf video tomorrow at 3pm EST 🏄🏾🏄🏾🏄🏾,"[{'label': 'neutral', 'score': 0.7227077484130859}]"
173,173,2019-08-19 23:39:42+00:00,41242,872,5769,Twitter for iPhone,Surf video tonight?? 🤔🤔🤔,"[{'label': 'neutral', 'score': 0.9300310015678406}]"
174,174,2019-08-19 20:51:28+00:00,5153,104,689,Twitter for iPhone,MERCH BUNDLES 💚💚💚💚💚https://t.co/HNuFLZmwqH https://t.co/Rj2AFbvXAq,"[{'label': 'positive', 'score': 0.9788597822189331}]"
175,175,2019-08-18 04:47:28+00:00,16662,4316,1161,Twitter for iPhone,Favorite song on #SOMUCHFUN ?!,"[{'label': 'positive', 'score': 0.7547363638877869}]"
176,176,2019-08-18 04:46:33+00:00,1584,31,158,Twitter for iPhone,"#PUSSYCHALLENGE
 Who can top this tho?! 😰💕
 https://t.co/hgqS1EYM94","[{'label': 'positive', 'score': 0.9493425488471985}]"
177,177,2019-08-17 00:24:42+00:00,9528,121,927,Twitter for iPhone,OTW https://t.co/gvtIKjCmDo,"[{'label': 'neutral', 'score': 0.8071550726890564}]"
178,178,2019-08-16 17:49:55+00:00,12414,141,2680,Twitter for iPhone,https://t.co/BX3vUoY32T,"[{'label': 'neutral', 'score': 0.7375227212905884}]"
179,179,2019-08-16 04:49:34+00:00,51651,1127,19314,Twitter for iPhone,"SO MUCH FUN. OUT NOW!!! 
https://t.co/yGo4IIiUIn","[{'label': 'positive', 'score': 0.9861990213394165}]"
180,180,2019-08-16 00:57:37+00:00,49153,487,15998,Twitter for iPhone,SO MUCH FUN. 12 est. 9 west https://t.co/PdCmASmD22,"[{'label': 'positive', 'score': 0.9755105972290039}]"
181,181,2019-07-29 22:01:04+00:00,42494,378,5386,Twitter for iPhone,My brada @21savage called me at 4am and told me I should drop THE LONDON video so it’s comin out shortly,"[{'label': 'neutral', 'score': 0.5890257358551025}]"
182,182,2019-07-26 19:41:55+00:00,1795,80,275,Twitter for iPhone,GET TICKETS NOW!!!!! https://t.co/4saGjYLU6p,"[{'label': 'positive', 'score': 0.5369237065315247}]"
183,183,2019-07-24 19:06:16+00:00,15311,347,2789,Twitter for iPhone,SLATT BIZ!!! 😈 x 🐍 https://t.co/1NT9G3JDqp,"[{'label': 'positive', 'score': 0.8499302864074707}]"
184,184,2019-07-19 11:53:59+00:00,74567,587,11837,Twitter for iPhone,"Album name changed to 

        “SO MUCH FUN”","[{'label': 'positive', 'score': 0.881848156452179}]"
185,185,2019-07-11 14:30:44+00:00,141278,2733,31334,Twitter for iPhone,Who’s ready for this album?,"[{'label': 'neutral', 'score': 0.6006584167480469}]"
186,186,2019-07-04 15:46:55+00:00,112259,972,36938,Twitter for iPhone,I’m running for president 2024 @1GunnaGunna will be the vice!,"[{'label': 'positive', 'score': 0.7343371510505676}]"
187,187,2019-07-04 15:41:49+00:00,31132,1768,6943,Twitter for iPhone,Happy 4th MR. president @realDonaldTrump,"[{'label': 'positive', 'score': 0.9810003042221069}]"
188,188,2019-07-01 17:13:12+00:00,1642,46,236,Twitter for iPhone,"It’s Family Business 🐍 | AUG 31st! 
https://t.co/WMAu8DYuqV https://t.co/q94wDsVMCl","[{'label': 'neutral', 'score': 0.593924343585968}]"
189,189,2019-06-25 19:46:22+00:00,1861,53,256,Twitter for iPhone,"August 31st! 💀🐍 | TICKETS: 

https://t.co/5Cg8nxLQNW https://t.co/BFb6RH4pXX","[{'label': 'neutral', 'score': 0.6332563161849976}]"
190,190,2019-06-21 13:32:51+00:00,297,21,45,Twitter Web Client,🐍 Home Venice Festival 2019 | 12 | 13 | 14 July  Tickets https://t.co/IxPakS1DxG https://t.co/LGFUeDkJ1G,"[{'label': 'neutral', 'score': 0.852613627910614}]"
191,191,2019-06-20 21:11:27+00:00,1168,32,189,Twitter for iPhone,August 31st 🐍 | @FBMFofficial | https://t.co/k7wQBqlwLe https://t.co/KY6hKutSog,"[{'label': 'neutral', 'score': 0.9003620147705078}]"
192,192,2019-06-11 00:39:59+00:00,1510,52,185,Twitter for iPhone,🐍 BREAKOUT FESTIVAL | 6.16 https://t.co/MWcIQYzz9z,"[{'label': 'neutral', 'score': 0.8732910752296448}]"
193,193,2019-06-07 15:44:42+00:00,943,23,138,Twitter Web Client,🐍 🎟,"[{'label': 'neutral', 'score': 0.6807953715324402}]"
194,194,2019-06-05 19:19:38+00:00,264,20,36,Twitter Web Client,Prime Social Group presents | Breakaway Music Festival. Ohio Early-Bird Tickets are NOW ON SALE at https://t.co/n8eZToQjYK 🐍,"[{'label': 'neutral', 'score': 0.7100967764854431}]"
195,195,2019-06-05 17:00:27+00:00,2836,251,673,Twitter Web Client,"Family Business Festival 2019 🐍 | August 31st, 2019 Dallas, TX | Tickets on sale Friday @ 10am (CT). Like, Share, &amp; Tag friends to win 2 tickets! https://t.co/7aj2SUuojz","[{'label': 'positive', 'score': 0.5175942182540894}]"
196,196,2019-05-23 22:45:29+00:00,21549,376,6089,Twitter for iPhone,The London https://t.co/xqc6Zd9CJH,"[{'label': 'neutral', 'score': 0.8315007090568542}]"
197,197,2019-05-23 21:46:14+00:00,45605,378,11770,Twitter for iPhone,6pm EST https://t.co/xdOWO47ezi,"[{'label': 'neutral', 'score': 0.8657211065292358}]"
198,198,2019-05-21 19:33:50+00:00,1737,93,267,Twitter for iPhone,Meet Me At The London https://t.co/2mSce4EB9e,"[{'label': 'neutral', 'score': 0.8224036693572998}]"
199,199,2019-05-01 23:53:35+00:00,3331,110,362,Twitter for iPhone,Rolling Loud Pre Roll @ LIV 🐍🌴 https://t.co/IejLtUfNls,"[{'label': 'neutral', 'score': 0.8099818825721741}]"
200,200,2019-04-27 08:17:43+00:00,72,12,25,Twitter SMS,@aisaka bad as Shit no Cap,"[{'label': 'negative', 'score': 0.9153054356575012}]"
201,201,2019-04-22 20:01:51+00:00,2566,89,398,Twitter for iPhone,Tycoon Music Festival | June 8th 🐍 https://t.co/3wS8A7Eoxn,"[{'label': 'neutral', 'score': 0.687637984752655}]"
202,202,2019-04-18 01:21:50+00:00,915,59,132,Twitter for iPhone,El Paso 🐍 !  @NeonDesert this Memorial Day Weekend! | Tickets on sale now at https://t.co/FuKybeXsGW https://t.co/FyixqcOFtz,"[{'label': 'neutral', 'score': 0.7271637916564941}]"
203,203,2019-04-09 18:09:43+00:00,21046,180,2195,Twitter for iPhone,Worked on this song a while for this kid,"[{'label': 'neutral', 'score': 0.755615770816803}]"
204,204,2019-04-09 07:02:12+00:00,8298,113,936,Twitter for iPhone,TyDollar album is tripping 🎁,"[{'label': 'positive', 'score': 0.8103857636451721}]"
205,205,2019-04-02 13:15:09+00:00,23554,110,6582,Twitter for iPhone,Real men understand 💕,"[{'label': 'positive', 'score': 0.7368093729019165}]"
206,206,2019-04-02 13:14:10+00:00,69913,426,18909,Twitter for iPhone,"My bitch make me do everything she want, I love being bossed around by her #NoCap","[{'label': 'positive', 'score': 0.9463616013526917}]"
207,207,2019-03-25 19:00:02+00:00,2399,98,482,Instagram,Album MOOD; https://t.co/yv2ytrxsGd,"[{'label': 'neutral', 'score': 0.6625674366950989}]"
208,208,2019-03-22 19:04:24+00:00,18753,215,5227,Twitter for iPhone,"Just cause yo oust gets wet don’t mean that it’s good, trash bags leak too.😊","[{'label': 'negative', 'score': 0.4376868009567261}]"
209,209,2019-03-19 21:39:09+00:00,10066,193,2448,Instagram,New single this week 🏄🏽‍♂️🏄🏽‍♀️🏄🏽‍♂️🏄🏽‍♀️ https://t.co/kPnMDjQFwZ,"[{'label': 'neutral', 'score': 0.5127204060554504}]"
210,210,2019-03-18 12:48:04+00:00,37226,380,10788,Twitter for iPhone,U niggas keep Slatt in ya mouth but still ain’t downed nun,"[{'label': 'negative', 'score': 0.6183504462242126}]"
211,211,2019-03-18 02:02:12+00:00,3273,67,411,Twitter for iPhone,#PotOfGoldAZ 🐍,"[{'label': 'positive', 'score': 0.4952593743801117}]"
212,212,2019-03-10 05:52:23+00:00,1039,34,138,Instagram,DRïP-G°D PERIODD. https://t.co/6EWa662QWh,"[{'label': 'neutral', 'score': 0.7410953640937805}]"
213,213,2019-03-01 01:25:28+00:00,1883,41,258,Instagram,MidNight @2chainz REAL OG TYPE https://t.co/V70Yrskrzf,"[{'label': 'neutral', 'score': 0.697043776512146}]"
214,214,2019-02-28 00:54:29+00:00,693,37,88,Instagram,D-God. https://t.co/0PDVLHjY8u,"[{'label': 'neutral', 'score': 0.7506918907165527}]"
215,215,2019-02-22 05:28:16+00:00,8041,69,1605,Twitter for iPhone,https://t.co/lqEQcfIgE8,"[{'label': 'neutral', 'score': 0.7711210250854492}]"
216,216,2019-02-14 02:49:30+00:00,2125,58,263,Instagram,"Mom and dad of relationships #NoCap
Bi*** really think she my mama too https://t.co/hMqFONRidP","[{'label': 'neutral', 'score': 0.6611644625663757}]"
217,217,2019-02-04 22:16:26+00:00,2479,51,429,Instagram,Don’t worry u covered my luv... https://t.co/CQLvvpGb8a,"[{'label': 'positive', 'score': 0.8833905458450317}]"
218,218,2019-02-04 22:05:54+00:00,903,33,97,Instagram,Don’t worry u covered my luv...🖤 https://t.co/svtsbNBKHB,"[{'label': 'positive', 'score': 0.9311227798461914}]"
219,219,2019-02-02 03:13:58+00:00,1525,67,171,Twitter for iPhone,Tonight 📍 https://t.co/hi4w8ed0Cj,"[{'label': 'neutral', 'score': 0.8633456230163574}]"
220,220,2019-01-21 05:43:19+00:00,2246,81,212,Twitter for iPhone,On The Way @gilt_nightclub 🐍📍,"[{'label': 'neutral', 'score': 0.7778913974761963}]"
221,221,2019-01-12 02:19:10+00:00,657,45,91,Instagram,SLIMESTAS: hidoraah💕@loudshitmaxx💕 https://t.co/mbB9AuV4Ve,"[{'label': 'positive', 'score': 0.8814083337783813}]"
222,222,2019-01-11 06:14:43+00:00,809,41,96,Instagram,"Out now... my luv’ß just dropped
hidoraah @loudshitmaxx https://t.co/LmB5N4DJkR","[{'label': 'positive', 'score': 0.7838066816329956}]"
223,223,2019-01-04 22:05:20+00:00,791,37,120,Instagram,"“”KNOWING IS PAIN””
#CrushedUpIcanSeeIt
KĮÑG PŁÜĪØ: @1future https://t.co/pDgNWPk8lx","[{'label': 'negative', 'score': 0.49532926082611084}]"
224,224,2019-01-04 06:55:23+00:00,1207,39,169,Instagram,"“”KNOWING IS PAIN””

#crushedUpICanSeeIt https://t.co/97A3onEqZ5","[{'label': 'neutral', 'score': 0.5643478631973267}]"
225,225,2019-01-03 01:40:42+00:00,80,5,7,Instagram,"@wheezy5th took this photo, best one I ever seen... I don’t know the effects https://t.co/F1hL59p8bv","[{'label': 'positive', 'score': 0.9743126630783081}]"
226,226,2018-12-31 23:51:38+00:00,865,34,110,Instagram,My luv 💕 https://t.co/CREYfYL7BW,"[{'label': 'positive', 'score': 0.9429854154586792}]"
227,227,2018-12-29 21:31:07+00:00,1087,39,128,Instagram,YSL.14. https://t.co/TJY1dolwzX,"[{'label': 'neutral', 'score': 0.8243452906608582}]"
228,228,2018-12-26 01:10:48+00:00,2048,78,262,Instagram,MERRY XMAS FROM US TO YALL https://t.co/oF1BdPpTiW,"[{'label': 'positive', 'score': 0.9611915349960327}]"
229,229,2018-12-19 23:35:39+00:00,1516,64,312,Instagram,"Prosperity give u friends.
diversity show who they really are. https://t.co/19YiLwJTfg","[{'label': 'positive', 'score': 0.8299600481987}]"
230,230,2018-12-18 21:53:05+00:00,29617,215,10925,Twitter for iPhone,"Prosperity give you friends, diversity show who they really are.","[{'label': 'positive', 'score': 0.8183149695396423}]"
231,231,2018-12-18 21:37:43+00:00,23,1,3,Instagram,@interviewmag it’s lit..... go view me guys.... https://t.co/VewxCjJQcQ,"[{'label': 'positive', 'score': 0.9573114514350891}]"
232,232,2018-12-12 05:05:19+00:00,3240,66,913,Twitter for iPhone,https://t.co/2u3qZbJxlF my 1st son just dropped @1Lilkeed,"[{'label': 'neutral', 'score': 0.7223742604255676}]"
233,233,2018-12-11 01:35:39+00:00,1982,49,179,Twitter for iPhone,Hi Mokaï | Tonight Miami lets get it https://t.co/cdKzyULzqw,"[{'label': 'positive', 'score': 0.7592637538909912}]"
234,234,2018-12-10 23:53:21+00:00,156,3,21,Twitter for iPhone,@InterviewMag 🙏🏾🐍😁 |  https://t.co/0zTKmwS9dt https://t.co/US2UnoUfxQ,"[{'label': 'positive', 'score': 0.9224245548248291}]"
235,235,2018-11-30 22:49:28+00:00,43086,251,22138,Twitter for iPhone,Ain lovin u hoes,"[{'label': 'negative', 'score': 0.7797194719314575}]"
236,236,2018-11-29 04:34:58+00:00,17687,192,4731,Twitter for iPhone,Ain buying a bitch nun she can’t get nun but tex...,"[{'label': 'negative', 'score': 0.5326300263404846}]"
237,237,2018-11-27 19:34:08+00:00,192,8,26,Twitter for iPhone,@FallonTonight Let’s Get It 🐍 https://t.co/otE9fwVaVi,"[{'label': 'positive', 'score': 0.7200844883918762}]"
238,238,2018-11-26 20:37:14+00:00,8183,163,2134,Twitter for iPhone,Tonight at 8pm 😁 - Chanel (ft  Gunna &amp; Lil Baby) [Official Video] https://t.co/IEN7MQsbVT via @YouTube,"[{'label': 'positive', 'score': 0.5593456029891968}]"
239,239,2018-11-06 00:19:54+00:00,1521,66,270,Instagram,"Niggas pussy rates go up when dogs r involved.... but not mines!!! 
ms.tootie3 https://t.co/ctd1eEluoi","[{'label': 'negative', 'score': 0.7203547358512878}]"
240,240,2018-11-04 21:24:21+00:00,668,40,99,Instagram,This nigga brazy... MINIVANS @DoeBoyOfficial https://t.co/thyF0iyb75,"[{'label': 'negative', 'score': 0.5869957804679871}]"
241,241,2018-11-04 00:07:00+00:00,1439,53,129,Instagram,My Haiti is 7 today....💕💫🌈🥇🎊🎉🎁🎀 https://t.co/Hl2eYcraoV,"[{'label': 'positive', 'score': 0.983866274356842}]"
242,242,2018-11-03 00:22:20+00:00,470,30,60,Instagram,The treven Steve addition.... DuceDuce! https://t.co/8nyi9yUP3U,"[{'label': 'neutral', 'score': 0.5376763343811035}]"
243,243,2018-11-02 22:37:36+00:00,638,29,89,Instagram,We not stopping....  @therealswizzz  🐐💕 https://t.co/NyCkm53wUY,"[{'label': 'positive', 'score': 0.9236573576927185}]"
244,244,2018-11-02 05:19:20+00:00,267,3,31,Instagram,@beatsbynav ily slatt slatt https://t.co/X83XWP81X9,"[{'label': 'positive', 'score': 0.8580182194709778}]"
245,245,2018-11-01 01:44:02+00:00,2425,55,418,Instagram,"💕🐐💕🐐💕🐐💕🐐💕🐐💕🐐💕🐐💕🐐💕🐐💕🐐💕🐐
metroboomin https://t.co/hzOJb1bkUk","[{'label': 'positive', 'score': 0.8898616433143616}]"
