date,likes,replies,retweets,source,tweet,ai_reply,time_of_day,month,tweet_sent,tweet_score,reply_sent,reply_score
2019-11-28 06:23:45+00:00,32459,291,6928,Twitter for iPhone,facts ,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",early morning,November,positive,0.9495833516120911,neutral,0.6109818816184998
2019-11-02 22:04:28+00:00,5254,92,443,Twitter for iPhone,slatt bizz ,"I'm not sure if you're serious, but I'm pretty sure that's a reference to the movie The Big Lebowski.",night,November,positive,0.8691055178642273,neutral,0.6725394129753113
2019-10-02 22:04:17+00:00,92451,685,16107,Twitter for iPhone,yo kanyewest is my verse about the devil still on jesus ,"I'm not sure if you're serious or not, but I'm pretty sure that's not what it means.",night,October,neutral,0.876211404800415,negative,0.7485604286193848
2019-09-21 02:23:46+00:00,8841,209,1303,Twitter for iPhone,justin bieber big tour tickets on sale now  ,I'm going to the concert. I'm so excited.,night,September,neutral,0.7895444631576538,positive,0.9898871779441833
2019-09-20 04:23:50+00:00,33222,337,5002,Twitter for iPhone,we changing the tour name to justin bieber big,I'm down,night,September,neutral,0.8052634596824646,neutral,0.6064284443855286
2019-09-16 20:24:06+00:00,3639,88,1182,Twitter for iPhone,just how it is out now ,I'm not sure what you mean by that.,evening,September,neutral,0.8386362195014954,negative,0.5548035502433777
2019-09-16 19:13:14+00:00,17509,213,4729,Twitter for iPhone,just how it is 4 est. 1 west ,"I'm in the UK, so it's 4:30 here.",evening,September,neutral,0.8823221325874329,neutral,0.9280871748924255
2019-09-12 22:08:14+00:00,3292,82,629,Twitter for iPhone,next. yungkayo   ,"I'm not sure if you're serious, but I'm pretty sure that's a reference to the song'Next'by Kanye West.",night,September,positive,0.8505087494850159,neutral,0.809280514717102
2019-09-09 21:27:38+00:00,36598,219,8358,Twitter for iPhone,reasons we 1 tombrady ,"I'm not sure if you're serious, but I'm pretty sure that's a joke.",night,September,positive,0.7666921615600586,negative,0.681525707244873
2019-09-04 15:48:49+00:00,38032,401,8562,Twitter for iPhone,pure to me meanspeople urarelyeye,"I'm not sure if you're being serious or not, but I'm pretty sure that's not what he meant.",afternoon,September,positive,0.6959342360496521,negative,0.685672402381897
2019-08-27 22:52:05+00:00,5327,109,366,Twitter for iPhone,rough trade i will be there at 10pm,I'm there now,night,August,neutral,0.7635940909385681,neutral,0.7336878180503845
2019-08-27 11:53:21+00:00,1160,53,165,Twitter for iPhone,im linking with tidal to give yall a free 60day trial to watch my crwn interview with elliottwilson tonight  tidalxcrwn,I'm in.,morning,August,positive,0.7675716876983643,neutral,0.532194972038269
2019-08-26 18:51:41+00:00,35657,216,7535,Twitter for iPhone, ,,evening,August,positive,0.8438222408294678,NA,NA
2019-08-26 05:17:18+00:00,4706,78,396,Twitter for iPhone,nyc family meet me here ,I'm in NYC too!,early morning,August,neutral,0.810288667678833,positive,0.5720072388648987
2019-08-24 21:42:42+00:00,74324,407,19969,Twitter for iPhone, ,,night,August,positive,0.5336819887161255,NA,NA
2019-08-23 20:12:42+00:00,1330,42,151,Twitter for iPhone,rsvp  ,,evening,August,neutral,0.8599436283111572,NA,NA
2019-08-23 17:34:21+00:00,10769,71,1185,Twitter for iPhone,,,evening,August,positive,0.9468904733657837,NA,NA
2019-08-23 03:02:54+00:00,3738,97,452,Twitter for iPhone,more merch added   ,"I'm not sure if you're serious, but I'm pretty sure that's not true.",night,August,neutral,0.45429056882858276,negative,0.8306735754013062
2019-08-22 18:42:13+00:00,4755,49,459,Twitter for iPhone,proud father . my son starts tour tonight. ny pull up ,I'm proud of you son.,evening,August,positive,0.9867420792579651,positive,0.9793601036071777
2019-08-22 17:58:21+00:00,2597,50,346,Twitter for iPhone,love yall bigboy real923la ,"I love you too, bigboy.",evening,August,positive,0.9660025835037231,positive,0.9753888249397278
2019-08-21 21:59:27+00:00,9326,171,488,Twitter for iPhone,so so sorry ny but i wont be able to make it today. too long delays on my flight. i will be making this up on tuesday. love and thank u to anyone who came out today for me. ill be seeing u soon. ,I'm going to be there too!,night,August,negative,0.8150555491447449,positive,0.7955288290977478
2019-08-21 16:24:59+00:00,23,8,5,Twitter for iPhone,roughtradenyc 9pm tonight,I'll add you,afternoon,August,neutral,0.9415968060493469,neutral,0.7147715091705322
2019-08-20 19:14:13+00:00,7655,139,2345,Twitter for iPhone,surf video out now               ,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",evening,August,neutral,0.5791762471199036,negative,0.6291768550872803
2019-08-20 11:40:03+00:00,4278,92,369,Twitter for iPhone,nyc & la ,I'm in NYC too!,morning,August,neutral,0.7943270206451416,positive,0.5720072388648987
2019-08-20 04:40:25+00:00,16379,200,2491,Twitter for iPhone,surf video tomorrow at 3pm est ,I'm down for that.,night,August,neutral,0.7227077484130859,positive,0.9148350954055786
2019-08-19 23:39:42+00:00,41242,872,5769,Twitter for iPhone,surf video tonight ,I'm going to try to make it.,night,August,neutral,0.9300310015678406,positive,0.6376133561134338
2019-08-19 20:51:28+00:00,5153,104,689,Twitter for iPhone,merch bundles  ,I'm not sure what you mean by that.,evening,August,positive,0.9788597822189331,negative,0.5548035502433777
2019-08-18 04:47:28+00:00,16662,4316,1161,Twitter for iPhone,favorite song on somuchfun ,"I'm a big fan of the song, but I think it's a little too long.",night,August,positive,0.7547363638877869,neutral,0.39098823070526123
2019-08-18 04:46:33+00:00,1584,31,158,Twitter for iPhone,pussychallenge who can top this tho  ,I'm gonna go with u,night,August,positive,0.9493425488471985,neutral,0.6065428853034973
2019-08-17 00:24:42+00:00,9528,121,927,Twitter for iPhone,otw ,"I'm not sure if you're serious or not, but I'm going to guess you're serious.",night,August,neutral,0.8071550726890564,neutral,0.5658105611801147
2019-08-16 17:49:55+00:00,12414,141,2680,Twitter for iPhone,,,evening,August,neutral,0.7375227212905884,NA,NA
2019-08-16 04:49:34+00:00,51651,1127,19314,Twitter for iPhone,so much fun. out now ,I'm glad you enjoyed it!,night,August,positive,0.9861990213394165,positive,0.9767547249794006
2019-08-16 00:57:37+00:00,49153,487,15998,Twitter for iPhone,so much fun. 12 est. 9 west ,I'm in.,night,August,positive,0.9755105972290039,neutral,0.532194972038269
2019-07-29 22:01:04+00:00,42494,378,5386,Twitter for iPhone,my brada 21savage called me at 4am and told me i should drop the london video so its comin out shortly,I'm sorry to hear that.,night,July,neutral,0.5890257358551025,negative,0.839466392993927
2019-07-26 19:41:55+00:00,1795,80,275,Twitter for iPhone,get tickets now ,I'm going to try to get tickets for the next one.,evening,July,positive,0.5369237065315247,neutral,0.6984273195266724
2019-07-24 19:06:16+00:00,15311,347,2789,Twitter for iPhone,slatt biz  x  ,"I'm not sure if you're serious, but I'm pretty sure that's a typo.",evening,July,positive,0.8499302864074707,negative,0.7674002647399902
2019-07-19 11:53:59+00:00,74567,587,11837,Twitter for iPhone,album name changed to         so much fun,I'm so happy!,morning,July,positive,0.881848156452179,positive,0.9845426082611084
2019-07-11 14:30:44+00:00,141278,2733,31334,Twitter for iPhone,whos ready for this album,I'm ready for this album,afternoon,July,neutral,0.6006584167480469,positive,0.9636087417602539
2019-07-04 15:46:55+00:00,112259,972,36938,Twitter for iPhone,im running for president 2024 1gunnagunna will be the vice,I'm running for president 2024 1gunnagunna will be the vice,afternoon,July,positive,0.7343371510505676,neutral,0.7017232775688171
2019-07-04 15:41:49+00:00,31132,1768,6943,Twitter for iPhone,happy 4th mr. president realdonaldtrump,"I'm not a Trump supporter, but I'm not surprised that you're so upset.",afternoon,July,positive,0.9810003042221069,negative,0.741294264793396
2019-07-01 17:13:12+00:00,1642,46,236,Twitter for iPhone,its family business   aug 31st  ,"I'm sorry, I'm not familiar with the date.",evening,July,neutral,0.593924343585968,negative,0.6274928450584412
2019-06-25 19:46:22+00:00,1861,53,256,Twitter for iPhone,august 31st   tickets  ,I'm going to be there too!,evening,June,neutral,0.6332563161849976,positive,0.7955288290977478
2019-06-21 13:32:51+00:00,297,21,45,Twitter Web Client, home venice festival 2019  12  13  14 july  tickets  ,I'm in,afternoon,June,neutral,0.852613627910614,neutral,0.5031018257141113
2019-06-20 21:11:27+00:00,1168,32,189,Twitter for iPhone,august 31st   fbmfofficial   ,"I'm not sure if you're serious or not, but I'm going to guess that you're not.",night,June,neutral,0.9003620147705078,negative,0.6178573369979858
2019-06-11 00:39:59+00:00,1510,52,185,Twitter for iPhone, breakout festival  6.16 ,I'm going to be there too!,night,June,neutral,0.8732910752296448,positive,0.7955288290977478
2019-06-07 15:44:42+00:00,943,23,138,Twitter Web Client, ,,afternoon,June,neutral,0.6807953715324402,NA,NA
2019-06-05 19:19:38+00:00,264,20,36,Twitter Web Client,prime social group presents  breakaway music festival. ohio earlybird tickets are now on sale at  ,I'm going to this too!,evening,June,neutral,0.7100967764854431,positive,0.7411319017410278
2019-06-05 17:00:27+00:00,2836,251,673,Twitter Web Client,"family business festival 2019  august 31st, 2019 dallas, tx  tickets on sale friday  10am ct. like, share, & tag friends to win 2 tickets ",I'm in.,evening,June,positive,0.5175942182540894,neutral,0.532194972038269
2019-05-23 22:45:29+00:00,21549,376,6089,Twitter for iPhone,the london ,"I'm not sure if you're serious, but it's a great place to live.",night,May,neutral,0.8315007090568542,positive,0.8140915036201477
2019-05-23 21:46:14+00:00,45605,378,11770,Twitter for iPhone,6pm est ,Thanks for the info! I'll be sure to check it out.,night,May,neutral,0.8657211065292358,positive,0.9012527465820312
2019-05-21 19:33:50+00:00,1737,93,267,Twitter for iPhone,meet me at the london ,"I'm in London, but I'm not in the UK.",evening,May,neutral,0.8224036693572998,neutral,0.83558589220047
2019-05-01 23:53:35+00:00,3331,110,362,Twitter for iPhone,rolling loud pre roll  liv  ,"I'm not sure if you're serious or not, but I'm going to assume you're serious.",night,May,neutral,0.8099818825721741,neutral,0.6109818816184998
2019-04-27 08:17:43+00:00,72,12,25,Twitter SMS,aisaka bad as shit no cap,"I'm not sure if you're serious or not, but I'm pretty sure that's a joke.",morning,April,negative,0.9153054356575012,negative,0.6291768550872803
2019-04-22 20:01:51+00:00,2566,89,398,Twitter for iPhone,tycoon music festival  june 8th  ,I'm going to be there too!,evening,April,neutral,0.687637984752655,positive,0.7955288290977478
2019-04-18 01:21:50+00:00,915,59,132,Twitter for iPhone,el paso    neondesert this memorial day weekend  tickets on sale now at  ,I'm going to the game. I'm going to the game. I'm going to the game. I'm going to the game.,night,April,neutral,0.7271637916564941,positive,0.5453683137893677
2019-04-09 18:09:43+00:00,21046,180,2195,Twitter for iPhone,worked on this song a while for this kid,I'm sure he's a great guy.,evening,April,neutral,0.755615770816803,positive,0.9678948521614075
2019-04-09 07:02:12+00:00,8298,113,936,Twitter for iPhone,tydollar album is tripping ,I'm listening to it right now. It's pretty good.,early morning,April,positive,0.8103857636451721,positive,0.9683103561401367
2019-04-02 13:15:09+00:00,23554,110,6582,Twitter for iPhone,real men understand ,Real men don't have to worry about the other team's defense.,afternoon,April,positive,0.7368093729019165,neutral,0.480788916349411
2019-04-02 13:14:10+00:00,69913,426,18909,Twitter for iPhone,"my bitch make me do everything she want, i love being bossed around by her nocap","I'm not sure if you're serious or not, but I'm pretty sure that's not what he said.",afternoon,April,positive,0.9463616013526917,negative,0.6036957502365112
2019-03-25 19:00:02+00:00,2399,98,482,Instagram,album mood ,"I'm not sure what that means, but I'm going to assume it means mood.",evening,March,neutral,0.6625674366950989,neutral,0.6669932007789612
2019-03-22 19:04:24+00:00,18753,215,5227,Twitter for iPhone,"just cause yo oust gets wet dont mean that its good, trash bags leak too.","I'm not saying it's good, I'm saying it's a good game.",evening,March,negative,0.4376868009567261,positive,0.7493623495101929
2019-03-19 21:39:09+00:00,10066,193,2448,Instagram,new single this week  ,I'm excited for it!,night,March,neutral,0.5127204060554504,positive,0.9876226186752319
2019-03-18 12:48:04+00:00,37226,380,10788,Twitter for iPhone,u niggas keep slatt in ya mouth but still aint downed nun,"I'm not slatt, I'm a slatt.",afternoon,March,negative,0.6183504462242126,neutral,0.5731958746910095
2019-03-18 02:02:12+00:00,3273,67,411,Twitter for iPhone,potofgoldaz ,"I'm not sure if you're serious, but I'm pretty sure that's a bot.",night,March,positive,0.4952593743801117,negative,0.792626142501831
2019-03-10 05:52:23+00:00,1039,34,138,Instagram,drpgd periodd. ,I'm not sure what that means.,early morning,March,neutral,0.7410953640937805,neutral,0.5037521123886108
2019-03-01 01:25:28+00:00,1883,41,258,Instagram,midnight 2chainz real og type ,"I'm not sure if you're serious, but I'm pretty sure that's not Midnight.",night,March,neutral,0.697043776512146,negative,0.6245588064193726
2019-02-28 00:54:29+00:00,693,37,88,Instagram,dgod. ,.,night,February,neutral,0.7506918907165527,neutral,0.5771751403808594
2019-02-22 05:28:16+00:00,8041,69,1605,Twitter for iPhone,,,early morning,February,neutral,0.7711210250854492,NA,NA
2019-02-14 02:49:30+00:00,2125,58,263,Instagram,mom and dad of relationships nocapbi really think she my mama too ,"I'm not sure if you're being serious or not, but I'm pretty sure that's not what he said.",night,February,neutral,0.6611644625663757,negative,0.6017469167709351
2019-02-04 22:16:26+00:00,2479,51,429,Instagram,dont worry u covered my luv... ,"I'm sorry, I didn't mean to.",night,February,positive,0.8833905458450317,negative,0.7566770315170288
2019-02-04 22:05:54+00:00,903,33,97,Instagram,dont worry u covered my luv... ,"I'm sorry, I didn't mean to.",night,February,positive,0.9311227798461914,negative,0.7566770315170288
2019-02-02 03:13:58+00:00,1525,67,171,Twitter for iPhone,tonight  ,"I'm sorry, I'm not a native speaker.",night,February,neutral,0.8633456230163574,negative,0.7215719819068909
2019-01-21 05:43:19+00:00,2246,81,212,Twitter for iPhone,on the way giltnightclub ,I'm there,early morning,January,neutral,0.7778913974761963,neutral,0.6849941611289978
2019-01-12 02:19:10+00:00,657,45,91,Instagram,slimestas hidoraahloudshitmaxx ,"I'm not sure if you're serious or not, but I'm going to upvote you anyway.",night,January,positive,0.8814083337783813,neutral,0.47352126240730286
2019-01-11 06:14:43+00:00,809,41,96,Instagram,out now... my luv just droppedhidoraah loudshitmaxx ,I'm still here.,early morning,January,positive,0.7838066816329956,neutral,0.648978590965271
2019-01-04 22:05:20+00:00,791,37,120,Instagram,knowing is paincrushedupicanseeitkg p 1future ,"I'm not sure if you're serious or not, but I'm going to upvote you anyway.",night,January,negative,0.49532926082611084,neutral,0.47352126240730286
2019-01-04 06:55:23+00:00,1207,39,169,Instagram,knowing is paincrushedupicanseeit ,I'm not sure if you're being serious or not.,early morning,January,neutral,0.5643478631973267,negative,0.500285804271698
2019-01-03 01:40:42+00:00,80,5,7,Instagram,"wheezy5th took this photo, best one i ever seen... i dont know the effects ","I took it, but I'm not sure if it's mine.",night,January,positive,0.9743126630783081,neutral,0.7546932697296143
